
100 atoms

1 atom types

0 1 xlo xhi
0 1 ylo yhi
0 1 zlo zhi

Masses

1 0.106227

Atoms

1 1 0.03770059841843102 0.4687431467948614 0.1833830685009617 
2 1 0.7197741829213937 0.3201285561539817 0.9159268029272014 
3 1 0.4228999338512083 0.6849059955346855 0.2255503799481606 
4 1 0.9507577715045553 0.9280781728632276 0.9480653577465201 
5 1 0.8879162692993574 0.4824805496094522 0.6579589290310088 
6 1 0.374394931799905 0.01608778359391807 0.4719725777252762 
7 1 0.1169758486596118 0.3584619231605104 0.6645864137606532 
8 1 0.4803412324873816 0.4413173910449337 0.5886927953823262 
9 1 0.6869266368367286 0.6573723842438001 0.6820725364566588 
10 1 0.5536568009817205 0.7686744200893217 0.8082135534422737 
11 1 0.2975317666149597 0.5351825640052975 0.1103215178593275 
12 1 0.5009861379190219 0.9875332758998232 0.8381514665301265 
13 1 0.3256928643379192 0.06985610520525005 0.7346479749467132 
14 1 0.8545916180112163 0.9792198441963023 0.3756083462313888 
15 1 0.9076512115932051 0.621993268303636 0.06595467720440279 
16 1 0.441039564093225 0.3911160288165275 0.2971030210273535 
17 1 0.9136506795041388 0.1423692688997928 0.5213079355417614 
18 1 0.8973943582063576 0.6648233224332523 0.286770777289574 
19 1 0.1045189750201835 0.1536558571526501 0.7297007042166599 
20 1 0.3868128213795092 0.6485735761881767 0.6051308211165857 
21 1 0.1437862237529229 0.2994084748171771 0.1053235627638476 
22 1 0.08544807340730035 0.2993919537571449 0.4627238269693493 
23 1 0.3028635022883199 0.6106494685708498 0.861060248268368 
24 1 0.8534905973772074 0.247801408373809 0.7096717091790216 
25 1 0.6428305985133852 0.3881655418104079 0.4072415291530447 
26 1 0.8957546472492934 0.03838622249972861 0.735236294129038 
27 1 0.5304594105463685 0.8670382712909881 0.250716183918142 
28 1 0.6663108049273271 0.04030672486439656 0.1978826219426986 
29 1 0.3417014227172124 0.008391189031159089 0.001045758915388006 
30 1 0.8466525358499183 0.3606738260934414 0.4809930506577711 
31 1 0.04857970054715696 0.537838828919087 0.417500242996955 
32 1 0.1196966662412011 0.7290116146352795 0.1916766487529017 
33 1 0.2226843703388137 0.1041659720744286 0.1916129426013665 
34 1 0.3165057887308332 0.4282892303368562 0.7345333618611655 
35 1 0.1438266394035778 0.9380175379352452 0.07806720839106948 
36 1 0.8870301217732327 0.7461033332226106 0.7910190733782426 
37 1 0.4923613363641297 0.6331545174489974 0.9884426452774636 
38 1 0.602048795617104 0.8255784129306643 0.5801957595844568 
39 1 0.2682489092864419 0.2047155081477931 0.5784934022421542 
40 1 0.293170223475324 0.8883161376905195 0.2418813721278981 
41 1 0.7064138119492963 0.284019166275285 0.1331701549893965 
42 1 0.221065731710715 0.406719723521454 0.2753848461257282 
43 1 0.2877518058930483 0.2146304036997805 0.3611661622104528 
44 1 0.07634231012589156 0.3330055648162957 0.8751977385911396 
45 1 0.6940691260959851 0.6046524614019407 0.896531255879537 
46 1 0.4636772570555948 0.226960727374907 0.4977273064612384 
47 1 0.07400494068090796 0.5324017077918825 0.7797357316710126 
48 1 0.7474867540378675 0.1656928126159214 0.3796272058385868 
49 1 0.1446040388484596 0.1079183618294876 0.9468243268432587 
50 1 0.40039263602695 0.8522712675415207 0.6677279139793852 
